"campaign_name","text","ad_name","ad_set_name","age","gender","result_type","results","reach","impressions","cost_per_result","amount_spent_usd","link_clicks","frequency","starts","ends","audience","restriction18_39","campaign_theme","version","video_theme","agetrin","text_treat"
"Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual V2)","Climate Change (Factual V2)","55-64","male",NA,NA,136,144,NA,3.9102293066766,1,1.0588235294118,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","35-44","male",NA,NA,19,19,NA,0.6,NA,1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",0,"100x impact"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","18-24","male",NA,NA,51,54,NA,0.80209831931827,1,1.0588235294118,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"Learn"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","65+","male",NA,NA,26,26,NA,1.04,NA,1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","45-54","male",NA,NA,23,23,NA,1.84,NA,1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","18-24","male",NA,NA,40,40,NA,0.55,NA,1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","55-64","male",NA,NA,31,37,NA,1.47,1,1.1935483870968,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Global Poverty (Factual)","Global Poverty (Factual)","25-34","male",NA,NA,38,39,NA,0.35,NA,1.0263157894737,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",1,"100x impact"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Global Poverty (Factual)","Global Poverty (Factual)","65+","male",NA,NA,30,33,NA,1.18,NA,1.1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Global Poverty (Factual)","Global Poverty (Factual)","35-44","male",NA,NA,35,39,NA,0.58,NA,1.1142857142857,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",0,"Only 3% research"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Global Poverty (Factual)","Global Poverty (Factual)","45-54","male",NA,NA,25,28,NA,0.78,NA,1.12,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Global Poverty (Factual)","Global Poverty (Factual)","18-24","male",NA,NA,38,38,NA,0.6,NA,1,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",1,"Only 3% research"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","35-44","male","On-Facebook Leads",1,87,89,2.1857179201423,2.1857179201423,1,1.0229885057471,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",0,"Learn"
"Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual V2)","Climate Change (Factual V2)","65+","male","On-Facebook Leads",1,286,308,9.0236060923306,9.0236060923306,5,1.0769230769231,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Bigger difference"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Global Poverty (Factual)","Global Poverty (Factual)","55-64","male",NA,NA,36,42,NA,1.26,NA,1.1666666666667,2021-11-30,2021-12-08,"Global Poverty",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","45-54","male",NA,NA,68,71,NA,1.9049835083809,NA,1.0441176470588,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"6000+ people"
"Factual","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual)","Climate Change (Factual)","55-64","male",NA,NA,244,302,NA,10.268575668479,NA,1.2377049180328,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Bigger difference"
"Factual","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual)","Climate Change (Factual)","25-34","male",NA,NA,242,285,NA,6.0591595473205,NA,1.1776859504132,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"Bigger difference"
"Factual","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual)","Climate Change (Factual)","18-24","male",NA,NA,244,271,NA,4.4093883834461,NA,1.1106557377049,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",1,"Bigger difference"
"Factual","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual)","Climate Change (Factual)","65+","male",NA,NA,325,387,NA,20.097212359925,3,1.1907692307692,2021-11-30,2021-12-08,"Climate",0,"Factual","V1","Factual long",-1,"Bigger difference"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","18-24","male",NA,NA,34,35,NA,0.30078686974435,NA,1.0294117647059,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"6000+ people"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","35-44","male",NA,NA,53,55,NA,0.9725442121734,NA,1.0377358490566,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",0,"6000+ people"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","25-34","male","On-Facebook Leads",1,91,96,1.3334884558666,1.3334884558666,1,1.0549450549451,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"6000+ people"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","65+","male","On-Facebook Leads",1,201,211,6.4568914705121,6.4568914705121,4,1.0497512437811,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"6000+ people"
"Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Factual V2)","Climate Change (Factual V2)","55-64","male","On-Facebook Leads",1,128,136,2.8775277205543,2.8775277205543,1,1.0625,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"6000+ people"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","25-34","male","On-Facebook Leads",2,377,392,3.3036424526921,6.6072849053843,5,1.0397877984085,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"Only 3% research"
"Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual V2)","Climate Change (Factual V2)","45-54","male",NA,NA,95,104,NA,2.1756916911508,NA,1.0947368421053,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Bigger difference"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","45-54","male","On-Facebook Leads",1,373,401,7.6399864915065,7.6399864915065,2,1.0750670241287,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Only 3% research"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","35-44","male",NA,NA,317,348,NA,5.9054488759808,NA,1.0977917981073,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",0,"Only 3% research"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","18-24","male",NA,NA,217,225,NA,3.1983670482816,1,1.036866359447,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"Only 3% research"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","65+","male","On-Facebook Leads",5,1116,1224,6.8198409600036,34.099204800018,22,1.0967741935484,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Only 3% research"
"Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Factual V2)","Climate Change (Factual V2)","55-64","male","On-Facebook Leads",3,690,775,5.2704543731871,15.811363119561,7,1.1231884057971,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Only 3% research"
