"Campaign name",Text,"Ad name","Ad Set Name",Age,Gender,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Emotional)","Lookalikes (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,215,223,,8.5062896572137,,1.0372093023256,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,39,40,,1.2320979117688,1,1.025641025641,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",1,816,844,10.2,10.2,3,1.0343137254902,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",35-44,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",1,374,394,3.86,3.86,4,1.0534759358289,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",18-24,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,351,370,,3.9,3,1.0541310541311,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",35-44,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,26,27,,0.31,,1.0384615384615,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Emotional)","Lookalikes (Emotional)",65+,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,212,219,,22.156382707142,2,1.0330188679245,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Emotional + Factual (Animated)","Global Poverty + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,9,10,,0.25,,1.1111111111111,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Emotional)","Philanthropy (Emotional)",18-24,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",5,2458,2890,9.2452980497473,46.226490248736,11,1.1757526444264,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Emotional + Factual (Animated)","Animal Welfare  + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,7,9,,0.26,,1.2857142857143,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",65+,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",3,556,600,14.182361703969,42.547085111907,10,1.0791366906475,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",25-34,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",11,8624,10696,9.7382493526762,107.12074287944,25,1.2402597402597,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",18-24,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",7,4880,5615,6.6821795886517,46.775257120562,14,1.1506147540984,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",7,3502,4289,13.445659102141,94.11961371499,18,1.224728726442,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Emotional + Factual (Animated)","Climate Change (18-39)",35-44,female,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,2328,2785,19.465,38.93,8,1.1963058419244,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Emotional + Factual (Animated)","Climate Change (18-39)",25-34,female,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",12,5008,5567,5.7941666666667,69.53,25,1.1116214057508,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",13-17,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,8,15,,0.15011314865392,,1.875,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",18-24,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,518,541,10.009307186543,10.009307186543,2,1.0444015444015,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",25-34,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",1,2878,3182,32.814734295747,32.814734295747,11,1.1056289089646,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Emotional)","Climate Change (Emotional)",18-24,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,27,28,,0.28011108906963,,1.037037037037,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,836,878,17.35816662541,17.35816662541,7,1.0502392344498,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",18-24,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",3,1594,1847,6.2947447002211,18.884234100663,6,1.1587202007528,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",35-44,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",2,1356,1545,10.387829886851,20.775659773703,6,1.1393805309735,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",45-54,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",5,770,860,5.9252689082226,29.626344541113,9,1.1168831168831,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Emotional)","Climate Change (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,25,30,,0.44017456853799,1,1.2,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,683,761,9.1710151603886,18.342030320777,3,1.1142020497804,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",55-64,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",15,3422,4472,14.154920607704,212.32380911555,39,1.3068381063705,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",13-17,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,9,9,,0.15011314865392,,1,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Emotional V3)","Philanthropy (Emotional V3)",35-44,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",4,1604,1794,5.2389488880218,20.955795552087,8,1.1184538653367,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Animal Welfare (Emotional)","Animal Welfare (Emotional)",25-34,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",6,829,895,3.3130104027676,19.878062416606,10,1.0796139927624,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
